Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
SA594753,0.217450255188198,0,0.181318352619345,0,0,0.0934886355400535,0,0.102601817418935,0,0,0,0.0282885933294858,0,0,0.0568594584418736,0.0903795005527914,0.0422960167154437,0.0105005274016922,0.176816842792182,0,0,0,0.989,-0.0704014616554271,1.09070229347895
SA594785,0.134770926890358,0,0.0447355956563402,0.0361139151320798,0,0.108878764683721,0,0,0.0158814143824939,0,0,0.0526019779402466,0.029916256568357,0,0.019281985240179,0.35420214428001,0.0949520192299364,0.0716995576220706,0.0369654423742075,0,0,0,0.511,0.0303468357945556,1.0803993852416
SA595269,0.341143881111536,0,0.164527170492873,0,0,0.115945353312166,0,0.0627486534132996,0,0,0,0.0792418257650489,0,0,0,0.0642218212700281,0.130348659235212,0,0.0418226353998358,0,0,0,0.961,-0.0544021334279782,1.11308365048749
SA595308,0.143313398437372,0,0.245324426833139,0,0,0.0656519225984548,0,0.0047851112035237,0.0347048975273527,0,0.0361837956923315,0,0,0.333980346488857,0.00916799691187095,0.0127616612973401,0,0,0,0.0925572689658543,0,0.0215691740439043,0.386,0.0574066565476193,1.0997342001421
SA595385,0.057895138180387,0,0.00336522883363415,0.316644211549169,0,0.0641269346331099,0.0964399023670417,0,0,0,0,0.0332599934142631,0.00969855595224799,0.0446218864123731,0.19602456223233,0.0503542131260849,0.0843836306514884,0,0.0431857426478714,0,0,0,0.422,0.0505758141893209,1.10371140369174
SA595413,0.350023378569515,0,0.13302005009896,0,0,0.0738857385717405,0,0,0,0,0.0317352324532134,0.0312968535734941,0.0349830012973643,0,0.0379145615019288,0.105164025674654,0.103408413109597,0.0359061284972932,0.0626626166522393,0,0,0,0.985,-0.0655897547895836,1.10481793962981
SA595417,0.0385569712234416,0,0.0459694235127872,0.0618220568057042,0,0.260710132859807,0.00461662245834721,0,0.0212269071254424,0,0,0.0552896134558972,0,0.0847694457192484,0.180896034377918,0.0436955623685201,0.103776704234165,0,0.0986705258587213,0,0,0,0.091,0.201701602983855,1.01011385123697
SA595441,0.191795889203597,0,0.0224844091480981,0.066579222367708,0,0.14701388603702,0.00174036281179248,0,0.00960157384549633,0,0,0.0396463682621563,0.0279580419212808,0,0.0278371662393738,0.242471981249425,0.0545040533887202,0.0375193059499826,0.126787344805858,0,0,0.00406039476949265,0.456,0.0434103950832823,1.05727295262372
SA595450,0.112816023705528,0,0.0832056764984339,0.0405409373418465,0,0.290389628265008,0,0,0.0373599373447741,0,0,0,0.00897515283720219,0,0.1519183289428,0.0116695630706806,0.125861879600976,0,0.112138246087041,0.0251246263057103,0,0,0.706,-0.00373162885619771,1.08083707463326
SA595458,0.175889617675184,0,0.0992376947667214,0.0293646134930797,0,0.165793052184674,0,0,0.0249346044487455,0,0,0.00825133905742228,0.0163852773261332,0,0.0777106514249177,0.0520807516391899,0.161493601992014,0.0300697722477808,0.112664372359144,0,0.0212862926320236,0.02483835875297,0.83,-0.0219338186701316,1.06807311255932
SA595464,0.0828227345544374,0,0.0703155643947342,0,0,0.251614501201756,0,0.0335948440822517,0,0,0,0.122717899655611,0,0.0593046458909962,0.15797579769906,0,0.0747571067545104,0,0.129967162656323,0,0,0.0169297431103208,0.632,0.00841425816141866,1.09692263687025
SA595466,0.152014389552083,0,0.0896902905376487,0.00338313245606888,0,0.379993540014898,0,0,0,0,0,0.00159785521220533,0,0,0.024557392625982,0.0391624786010712,0.264827356631038,0.0139199826625664,0.0308535817064388,0,0,0,0.83,-0.0221855810337059,1.08037933093219
SA595468,0.00758934371840676,0.00251388289744565,0.0648861215980089,0.205934730926424,0,0.152222584494363,0,0.047682777237161,0.0301008631864794,0,0.0318402449385462,0.01434345497608,0.00118216511074688,0.0235048715191004,0.152168727315392,0.048019843501661,0.167234942212191,0,0.0507754463679932,0,0,0,0.67,0.00168674243197928,1.09716400992114
SA595470,0.127203483524109,0,0.0602122165931507,0.0890912667489187,0,0.147245100615015,0,0,0,0,0,0.0416923145474856,0,0,0.00565529242899504,0.130541991688577,0.227136724319071,0.046984023230619,0.110378105538679,0,0,0.0138594807653805,0.658,0.00460439340960358,1.06229372449345
SA595472,0.271411192525314,0,0.0783934855879315,0.126127916916676,0,0.0853357492367275,0.0624875929124236,0,0,0,0.0640436508616897,0,0.0283961939809659,0.0626787789585641,0.0650644660718038,0.0212489847167339,0.0375393009010735,0,0.0972726873300964,0,0,0,0.772,-0.0134025982537591,1.08426350824936
SA595475,0.104027428733909,0,0.0745349317644637,0.117990731407881,0,0.156884193432756,0,0.0131435944384262,0,0,0.0336732143446408,0.0532984954822076,0.0901317825229462,0.0111272135821481,0.0433571715180838,0.0666360655583156,0.0289538989929906,0,0.206241278221232,0,0,0,0.989,-0.0704947539238144,1.09622752674502
SA595477,0.0703212098172119,0,0.0464286615792366,0.00876450178154161,0,0.183483090683363,0.011678607397175,0,0.00200576303246646,0,0.00318448209820575,0,0.0381210017787328,0.0419581816026144,0.0311530740300312,0.198398610998452,0.321946875676302,0,0.0152562492584876,0,0.0272996902661799,0,0.022,0.386636351285168,0.922314361782303
SA595481,0.441351510645625,0,0.11919772086414,0,0,0.0595742809525354,0,0.121458682080858,0,0,0.0191053567249161,0.0232277985392586,0.00562497637095306,0,0.0259945598513587,0.0243962555209307,0,0.111435712452322,0.0363927505204372,0,0,0.0122403954766654,0.969,-0.0577946763656698,1.12862164013425
SA595483,0.157049326435684,0,0.0803399036016937,0,0,0.128166404873364,0,0,0.0586502969919037,0,0,0.0158827630993833,0,0,0.0278579539037152,0.221672439348535,0.160404759238144,0,0.123864716220328,0,0.00120531701269926,0.0249061192745502,0.924,-0.0450106314057698,1.08488640833942
SA595485,0.0416713566766828,0,0.0116004847832456,0.0499646923276309,0,0.449791475107122,0,0,0,0,0.00646895956839074,0.00223781042678988,0,0.0386853439198605,0.022686528402472,0.162658502855432,0.101443341928421,0,0,0.112791504003953,0,0,0.556,0.0227720788727998,1.08477904785362
SA595487,0.169693247716947,0,0.183816417035864,0,0,0.100011491519659,0,0,0.0343408600829839,0,0.000674492497159279,0.00446530133409897,0,0.0571944504325585,0,0.163812638363207,0,0.012603274760867,0.270062847214867,0.00332497904178854,0,0,0.905,-0.039471617346254,1.07816121424127
SA595489,0.0590548735939481,0,0.026633522955762,0.21119981932844,0,0.160344886364689,0.0136070997758141,0,0.0180533829562925,0,0,0.0356764988891247,0.00382406137159746,0,0.172062252206576,0.154264460899969,0.088930862379905,0,0.0563482792778828,0,0,0,0.013,0.415211382721353,0.91050933006325
SA595491,0.0555239263341893,0,0.0585609556442659,0.0128090368731306,0,0.259891556961201,0.00564011865963949,0,0.0222339672261515,0,0.0016321018045399,0.0279859742995263,0,0.0153992798055905,0.0472663792437356,0.200911707800545,0.214617799435292,0.0101898042136766,0.0576165779850992,0,0,0.00972081371341699,0.186,0.127101706806641,1.02603594867943
SA595493,0.148320243358797,0,0.0923958064254076,0,0,0.188531642717567,0.000348510619537556,0,0.0218187468490453,0,0.00602981126704653,0.00485545018149608,0.0163235325200885,0,0.0462348374314568,0.104417008011822,0.274694401972725,0,0.0718070963962923,0,0,0.0242229122487181,0.247,0.0984691326413375,1.02990601378586
SA595495,0.209395749120649,0,0.00140923808730868,0.0694234573408738,0,0.239256833413056,0.0174103622770121,0,0.00629561697616676,0,0,0.00829286205231777,0,0,0.12028125916181,0.088429632230651,0.141870405507112,0,0.0637282094292234,0,0,0.0342063744038207,0.667,0.00247904698725074,1.08120594401438
SA595497,0.0934339816308816,0,0.0276846269390114,0.117784049052275,0,0.351096380635149,0,0,0.000191758751138654,0,0,0.0724708816064564,0.0131552315526902,0.00666347497456754,0.131174406767792,0.0301365082447571,0.108352734143342,0,0.047855965701938,0,0,0,0.464,0.0407824997610388,1.091026626952
SA595499,0.111840364163634,0,0.0677848799595979,0,0,0.224798058377554,0,0.0572979838033656,0,0,0,0.0570146088808564,0,0.0973563035826169,0.125961387213664,0.109302663329173,0.0115887290294608,0,0.0885678139085376,0,0,0.0484872077515401,0.782,-0.0149888231425286,1.08944988851784
SA595501,0,0,0.0582262445420652,0.0774222838946819,0,0.177679303138354,0.0140893267760656,0,0,0,0,0,0,0.0820447799119909,0.290729595359521,0,0.195976862736392,0,0.0872008063481422,0,0,0.0166307972927877,0.111,0.172670869735686,1.0500780888581
SA595503,0.150838642877971,0,0.0823397950014822,0.0541128713529016,0,0.189640931041357,0,0.0564658116053466,0.0140298274976724,0,0.0247015971902666,0.0206318223033613,0.0693613661902333,0.00713406115362292,0.167432470012021,0.0361953245665521,0.0605854352398243,0,0.0665300439673873,0,0,0,0.682,0.000305107995381826,1.08929547647115
SA595504,0.1347539530162,0,0.0650876561694406,0.0861362153126607,0,0.211652745416997,0,0.0190364826206465,0.0286948981555738,0,0,0.0155476232408268,0.0156090528365977,0,0.103529254676981,0.0766211482338077,0.150336519683842,0.0424293093660551,0,0.0350175139269076,0,0.0155476273434631,0.562,0.0220939326622339,1.06993305306621
SA595506,0.229980296442455,0,0.257298110326979,0,0.0693496123623314,0.113167884696033,0,0,0,0,0.009412213719826,0.0375894455133791,0,0,0.0699259828698322,0.065674850870335,0,0.00631486092042158,0,0.121169131255281,0,0.0201176110231264,0.92,-0.0431490123109484,1.10892666069637
SA595508,0,0.000975848115144813,0.0159937428627077,0.179504552132683,0,0.0433962751612135,0.126863724629599,0.0228067126338767,0.0190203057139663,0,0,0.0175203779997566,0.0852602371999559,0.0437710247792876,0.119956581050906,0.207146433718047,0.0907484510443289,0,0.0240030094501002,0,0.00303272350842802,0,0.022,0.384530469387442,0.923622238810109
SA595510,0.0811593030456668,0,0.130867921720019,0,0,0.39179116176174,0,0,0,0,0.0154777960424166,0.0956794401301204,0,0.0888815068665866,0,0,0,0.00490741219750833,0.155203423080199,0,0.00386795417974799,0.0321640809759952,0.913,-0.0409884023884381,1.10696237553389
SA595512,0.0803314296413713,0,0.0705142752227664,0.0554170797798157,0,0.290877416328146,0,0,0,0,0,0.0830924412530703,0.0283143266201575,0.0464116268133355,0.0647720070156677,0,0.120540438268341,0,0.139700181684879,0,0.0200287773724493,0,0.979,-0.0614182658938811,1.09719920334941
SA595514,0.168738330125757,0,0.0556350861202941,0,0,0.110870343021458,0,0.0305709120164185,0,0,0,0.0428373541534541,0.0428385129767361,0,0.0564675761948068,0.169952257418885,0.293612766721888,0,0.018780308581538,0.009696552668765,0,0,0.864,-0.0304978052982964,1.09125589558149
SA595516,0.137880788691205,0,0.0513850847135687,0,0,0.122940654909235,0,0.0461858576594859,0,0,0.0221892052556142,0.0283778185815282,0.0205577292287834,0,0.0947221354657992,0.102315470641151,0.166810572442223,0,0.00935632823994436,0.141228886774721,0,0.0560494673967409,0.864,-0.0305517364901975,1.09398002298921
SA595517,0.127004361347738,0,0.0592996334354045,0.0274186766488559,0,0.121768226300307,0,0.0147348935629097,0.00635302061633209,0,0,0.0201776554469075,0.0113599657472625,0,0.0640295376786118,0.18046865082948,0.238875557320621,0.0461565873023679,0.039827702223247,0,0,0.0425255315399556,0.692,-0.000923153983534623,1.07561745249487
SA595519,0.0612039816409213,0,0.0565201486109113,0,0,0.269052998704374,0.0711764174392082,0,0.0468400453109358,0,0,0,0.0287194773086295,0,0.114638247810054,0.11290524416711,0.160815312118091,0,0.0781281268897645,0,0,0,0.476,0.0377757491500138,1.05504486109183
SA595521,0.140405840063943,0,0.0816281030207355,0.0163081881609583,0,0.207916520322657,0,0,0.0266585395685017,0,0,0.0431637776986813,0.0190292301581631,0,0.0391317073180332,0.0870907605701766,0.202744733543958,0,0.115561348669734,0,0,0.0203612509044586,0.871,-0.0316763053470351,1.07190325356582
SA595522,0.0529922125429614,0,0.0254341145615179,0.0783547572418007,0,0.236000569310592,0.0262152580271126,0,0.00901593290273004,0,0,0,0,0,0.0664582859544188,0.273133870494295,0.146126228394018,0.0415622598530258,0.0195803388201373,0,0.0147758414773583,0.0103503304200312,0.069,0.23807304098703,0.987141054249616
SA595524,0.252257682781537,0,0.13258465253407,0.0132689850891088,0,0.125058489249799,0,0.05081976854972,0,0,0.0169877724423418,0.0622728601962213,0,0.0685307981679875,0.1000841630981,0.0019704845142721,0.0604309144668751,0,0.115733428909968,0,0,0,0.96,-0.0535597439043797,1.10064072449591
SA595526,0.113735848182539,0,0.184072912007201,0.0437102346514705,0,0.196615514871527,0,0,0.124546137215558,0,0,0.00370509109953331,0.0258066432521566,0,0.0237286783710277,0.085117277877874,0.168273954377261,0,0.011793835002097,0.018893873091756,0,0,0.931,-0.0466478369105359,1.08858526814623
SA595528,0.0491158397670197,0,0.0274669708036607,0.130292686734418,0,0.223287303906968,0.00205790802468564,0,0,0,0.00446950993511797,0.00774142517413719,0.0375739867425624,0,0.2423731399248,0.194415886316459,0.0679659103194041,0,0.0132394323507679,0,0,0,0.026,0.361737149597706,0.945079127173484
SA595530,0.112958631550462,0,0.0626427819353608,0,0,0.344100986183341,0,0,0.0477638586432221,0,0.0388664554616842,0.00762918729281266,0.0340911474517594,0,0.0791101852012348,0.052831442730433,0.135862907996885,0.0305691967208744,0.0128620847919768,0.0407111340399536,0,0,0.997,-0.0775941194021255,1.1054136786872
SA595532,0.209671919598488,0,0.0200690557901835,0.106238236968379,0,0.226167815632844,0.06352123574488,0,0.0190274754913766,0,0.0410443640876205,0,0.0175184471316143,0.0209746923910936,0.0814244643668111,0.000728865577553091,0.0897595206494532,0.0318129713436668,0.0687460288267578,0,0,0.00329490639927821,0.768,-0.0128492884096384,1.09008236564489
SA595534,0.264804858741845,0,0.0812924986972608,0.0545112887713598,0,0.174963928112765,0,0,0,0,0.0164848895686597,0.0233645161085386,0,0,0.0904815300562986,0,0.155395986017843,0,0.118569367762207,0,0,0.0201311361632228,0.984,-0.0643145911880621,1.09718632042107
SA595537,0.409016579149758,0,0.142966985547145,0.0386497453775993,0,0.135543558883799,0,0.0697727150699643,0.0117429831744805,0,0,0.0447362021730479,0.0208872909686826,0.00670830873898853,0,0.028706684826511,0,0.0086393590280514,0.0655521980862668,0,0,0.0170773889757061,0.651,0.00584723712751851,1.10667959571001
SA595539,0.117780693366081,0,0.0809359445451201,0.225123851269622,0,0,0.0426025670422232,0.00254274671451677,0.0567117844006491,0,0.0285976416335859,0.0269731949294395,0,0.0714597747698657,0.195489388937386,0,0.0899860602099842,0,0.0617963521815265,0,0,0,0.082,0.221617721822656,1.00845313516647
SA595541,0.185402441794012,0,0.0210928394879913,0.0225165459504333,0,0.202058465658596,0,0.0216284519634255,0,0,0.0381564247996343,0.0597728706267488,0.0236750433391313,0.00072450162610179,0.0567089967423417,0.268696104561502,0.0458311465260597,0.0155636431949952,0.0275872468565801,0.0105852768724477,0,0,0.155,0.142290226929098,1.03224939567744
SA595545,0.207453070194012,0,0.112960279757403,0,0,0.121666904604021,0,0,0.00468370075020348,0,0.00459940646690124,0,0,0.00329347312662238,0.0170742064418444,0.296824206987313,0.0647951156386528,0,0.149429191757887,0.0172204442751399,0,0,0.965,-0.0559950546748707,1.09791522529198
SA595547,0.0450548296730353,0,0.0256254965069969,0.17654170813953,0,0.0840574361237368,0.0143838321241093,0.0391961319992342,0,0,0,0.0491303717220162,0,0,0.228815096572018,0.139637452176753,0.159831556837382,0,0,0.0377260881251879,0,0,0.023,0.367954204251466,0.941882996674129
SA595549,0.275583550817023,0,0.138284965588286,0,0,0.0937729360814922,0,0,0,0.000295971455328324,0,0.0586886363415345,0,0,0.0521216888884411,0.164090057580753,0.0844414306618086,0.00897253760337559,0.123748224981958,0,0,0,0.993,-0.0731616700983798,1.1001368797981
SA595551,0.121531170269594,0,0.0381428451224664,0.073712297234318,0,0.150880794902231,0,0.00723737612137643,0.0311477990121395,0,0,0.0406955452757766,0.00239534676387609,0,0.0335999215900761,0.245305717130189,0.0885383314500553,0,0.0864579283959837,0.0423599323021607,0,0.0379949944297574,0.336,0.0707536973018687,1.05057909201054
SA595553,0,0,0.0610369892719239,0.1612351089056,0.0641801546936979,0.0526639143970718,0.0707026923291621,0,0.061530946719418,0,0.0343491415974799,0,0,0,0.083419316203384,0.115587540059836,0.17671493546136,0,0.0884190350964289,0,0,0.0301602252646377,0.728,-0.00750172388322671,1.07356438154657
SA595557,0.202500036840742,0,0.0638703057717777,0,0,0.0882655833364816,0,0.0533691178232375,0.0278740277531012,0.00361963063725397,0,0.0662654846938781,0,0,0.0332992669372537,0.202115021050123,0.0443911156000113,0.0258656622238651,0.188564747332275,0,0,0,0.96,-0.0537367675045559,1.08693450099055
SA595559,0.247440094866637,0,0.051622973449438,0.00531123175503616,0,0.131624349017946,0,0,0.00403363032985033,0.0292481347048046,0,0,0,0.017629290759501,0.053296829841003,0.123790966883651,0.181602902510227,0.00302695605437428,0,0.139733634843332,0,0.0116390049841991,0.774,-0.0139499309193849,1.0861082320872
SA595561,0.150450063872651,0,0.0848207528808766,0.00178861456644433,0,0.192088588069579,0,0,0,0,0.0182627255591842,2.51212933513635e-05,0.00522066845178535,0,0.0477084619211081,0.112912221894318,0.383035377841709,0,0,0,0,0.00368740364899259,0.656,0.0048908952049104,1.07437600166853
SA595563,0.110758893003012,0,0.225959681817099,0,0,0.131623337823933,0,0.00743117146016078,0,0,0.0106525932923905,0.0395622933231803,0,0,0.0493894856923526,0.0213233116630199,0.0166238945848277,0,0.382685504185066,0,0,0.00398983315495841,0.776,-0.014240877200233,1.06913854963682
SA595564,0.215437427618387,0,0.161190598520776,0,0,0.0825286301949447,0,0.0234871418767532,0,0,0,0.0862857208624967,0.0371482378109772,0,0.0487871839928379,0.101305687985399,0.102699386586461,0.0561586436025864,0.0783181371109585,0,0.00665320383742188,0,0.978,-0.0598312668476898,1.09259644549633
SA595566,0.0921295835192935,0,0.105556615753851,0.0699798866025163,0,0.0896491874549027,0,0.12960111010748,0,0,0,0.058365803388174,0.00754397918054548,0,0.0769953969550828,0.141237470978035,0.132968467443288,0,0.0959724986168298,0,0,0,0.986,-0.0684178219091271,1.09342031730276
SA595570,0.230695221182695,0,0.0309293522638114,0.0101161185197377,0,0.228612436498475,0.0900914970162296,0.000318718560558166,0,0,0,0.02501036357418,0,0,0.0351663706419771,0.184492517535321,0,0,0.161207694804678,0,0,0.00335970940233749,0.785,-0.0153901705584882,1.07712928947791
SA595571,0.184982071431963,0,0.135403205989253,0.0531279976189954,0.0183791114673979,0.0479129650345598,0,0.0353560717142574,0,0,0,0.041233492590708,0.0190080846345275,0.0275694160746385,0.291512651642322,0.0163683295948724,0.00984932901861651,0,0.119297273187889,0,0,0,0.707,-0.0039434430959119,1.14221505729748
SA595573,0.208993194320286,0,0.127747049593001,0.155176170932417,0,0.0971948199217661,0,0.0203710153037519,0,0,0,0.0366960176363665,0.0164873234009964,0,0.163312515906533,0.0263430783795506,0.0513584432923294,0,0.0963203713130016,0,0,0,0.825,-0.0207905053162175,1.10366975237213
SA595574,0.130005649667649,0,0.0621337710456871,0.0650173072883926,0,0.109761342314851,0,0,0.0240630370552431,0,0,0.0478392725877158,0.0448585522931303,0,0.26658001722504,0.11167242906809,0.0477590438792814,0,0.0903095775749193,0,0,0,0.344,0.0675456439641017,1.09583690606483
SA595576,0.128632083098287,0,0.0456474184186537,0.237805898064384,0,0.0108740618652881,0.047629330686961,0,0.0257620178938411,0,0,0.0385498400443447,0.032329598008845,0,0.0918152555319115,0.169915171274725,0.0709257185303006,0,0,0.100113606582458,0,0,0.033,0.310873588875464,0.958792261244441
SA595577,0.26399641307236,0,0.165614894906849,0.0440734212854706,0,0.0630518099693046,0,0.0996983253189711,0,0.00791188938578252,0,0.0869740778641212,0.016092501243588,0,0.0766080346142574,0.0394481876446234,0.0758535973682759,0,0.0332614699950933,0,0,0.0274153773313037,0.996,-0.0754162911527385,1.11975134756497
SA595579,0.0556697485446451,0,0.0431097869334275,0,0,0.338342406179508,0.0220992291162295,0,0.0315110453960005,0,0.00875717485618103,0.0323833499522318,0,0.0178921537855517,0.0252449803443243,0.156285922392574,0.151203965649429,0,0.0931845756092308,0,0,0.024315661240666,0.813,-0.0191324925945416,1.07900632782956
SA595581,0.271759350763918,0,0.0904358435977369,0,0.00292792505065337,0.141801133707007,0,0,0,0,0.0262730198470051,0.0354035997851676,0.0135453415572195,0,0.00963949913028768,0.303944942387968,0.0149927776065474,0,0.0892765665664898,0,0,0,0.978,-0.0598875834758191,1.10890657345928
SA595584,0,0,0.0386102311375884,0.0986467496404159,0,0.058095842882476,0.0578804870937766,0,0.0580598287289179,0,0.0213852177172378,0,0,0,0.15535250855248,0.182614127313514,0.240977484668253,0,0.0741838547200138,0,0.0141936675453278,0,0.081,0.223144415545129,0.995494921551227
SA595585,0.259799925003224,0,0.0789359011467535,0.0016885822754805,0,0.3291709953994,0,0.0847058278982521,0,0,0,0.0421501491924794,0.00825749947179752,0.036669938196321,0.0313655420613366,0,0,0.0295402937015793,0.0901732249171314,0,0,0.00754212073624435,0.925,-0.0453490052258616,1.1158423086187
SA595587,0.0816071547433089,0,0.11630798800357,0,0.0990371825888697,0.0878709482186158,0,0.0109904149852891,0,0,0.0101935982976715,0.026140195151616,0,0.0263714418592549,0.027415261812782,0.143704424157298,0,0,0.370361390181724,0,0,0,0.982,-0.0634129920206658,1.07741941592287
SA595588,0.169411550115782,0,0.0997767575325651,0.0130967426041765,0,0.0909278953106368,0,0,0.0609009280388881,0,0,0.0379728341140995,0,0,0.126384808900945,0.127282058446565,0.161175601432739,0,0.113070823503603,0,0,0,0.658,0.00463183574339257,1.07059467179816
SA595590,0.403774879268427,0,0.181842363333588,0,0,0.0162984007421652,0,0.0841416692942864,0,0,0,0.054026420457507,0,0.0318520489947485,0.0404793884349803,0,0.0957503892470668,0,0.0918344402272316,0,0,0,0.965,-0.0553726021309167,1.11662537460558
SA595598,0.114474845644567,0,0.185829229131417,0.0644025489458485,0,0.00162867929676328,0,0.132667264416666,0,0,0.0126519339375976,0.019446389436118,0.0020118885615382,0,0.0324192174993528,0,0.082821280283429,0.0146536258542172,0.152187757357654,0.14888278809974,0,0.035922551535092,0.832,-0.0225201807636814,1.0791015002035
SA595600,0.144746792340968,0,0.0478482761657658,0,0,0.291128288498804,0.0592704594514674,0,0,0,0,0.0281918954198647,0,0.041424406847521,0.0950536613250587,0.102763415947617,0.0615575824626713,0,0.109184037484449,0,0,0.0188311840558134,0.719,-0.00633580193162294,1.07274762820449
SA595602,0.113371601273175,0,0.0301033574452228,0.0687405051644999,0,0.510861286781878,0,0,0,0,0.0405879077254728,0.000182149727124752,0.0294450689350871,0,0.00427123079206973,0.0542628802461603,0.116043355422344,0.000476610988531951,0,0.0316540454984343,0,0,0.586,0.0173898852229515,1.10110587613291
SA595606,0.0833736806646595,0,0.054998060092937,0.0179648743741549,0,0.418660190654336,0.0220093589680416,0,0.0013177287106384,0,0.0683732306218698,0,0,0.0327156188803821,0.176179885375191,0,0.0805919784729619,0,0,0.020165897831519,0,0.0236494953533088,0.862,-0.0298016924949193,1.12288219248585
SA595608,0.300298505784932,0,0.0944808967807318,0,0,0.228724631509755,0,0.0497913592876331,0,0,0,0.0933011653265719,0.0214396733997174,0.0318815168724287,0.00346001320997022,0.000753204161610357,0,0,0.17210069437335,0,0,0.00376833929329986,0.979,-0.0607195895064116,1.12004531302516
